"filename","caption","negative_caption","type","subtype","correct"
"000000075456.jpg","A pizza in a pan topped with cheese and meat. ","A pizza in a pan topped with cheese and vegetables.","replace","obj","1"
"000000213035.jpg","Two adult hands touching cell phones together as a third watches.","Two adult hands touching computers together as a third watches.","replace","obj","1"
"000000314294.jpg","An elephant is alone in a wooded enclosure.","A giraffe is alone in a wooded enclosure.","replace","obj","1"
"000000555050.jpg","A car driving in an intersection, past a furniture shop. ","A bicycle riding in an intersection, past a furniture shop.","replace","obj","1"
"000000025560.jpg","A cat perches on top of an entertainment center in front of a TV.","A bird perches on top of an entertainment center in front of a TV.","replace","obj","1"
"000000165257.jpg","a clean kitchen counter with a clean sink","A clean kitchen counter with a clean microwave.","replace","obj","1"
"000000166563.jpg","a statue of an elephant with a box on its back ","A statue of a monkey with a box on its back.","replace","obj","1"
"000000099242.jpg","a man wearing ski equipment on a snowy slope ","A woman wearing ski equipment on a snowy slope.","replace","obj","1"
"000000508101.jpg","People and their stuff on a little boat in the ocean","People and their fishing nets on a little boat in the ocean.","replace","obj","0"
"000000021903.jpg","a man handing an elephant a stick in an enclosure at a zoo","A man handing a monkey a stick in an enclosure at a zoo.","replace","obj","1"
"000000201646.jpg","a man with glasses sitting on a chair with a wiimote
","A man with a hat sitting on a chair with a wiimote.","replace","obj","1"
"000000281447.jpg","a blonde horse is standing in a field","A blonde cow is standing in a field.","replace","obj","1"
"000000492362.jpg","A young man riding a skateboard with red wheels.","A young man riding a bicycle with red wheels.","replace","obj","1"
"000000579655.jpg","A woman talking on a phone sitting next to glasses.","A man talking on a phone sitting next to glasses.","replace","obj","1"
"000000485895.jpg","The giraffe is standing in the shade of the tree.","The rooster is standing in the shade of the tree.","replace","obj","1"
"000000502732.jpg","A shiny metallic refrigerator in a brown colored kitchen.","A shiny metallic stove in a brown colored kitchen.","replace","obj","1"
"000000504589.jpg","Two friends throwing a frisbee on a sandy lot.","A family throwing a frisbee on a sandy lot.","replace","obj","1"
"000000300842.jpg","A skateboard that has its wheels on the floor.","A bicycle that has its wheels on the floor.","replace","obj","1"
"000000261097.jpg","a man plays tennis in front of a large audience","A woman plays tennis in front of a large audience.","replace","obj","1"
"000000271997.jpg","A young man wearing a suit and neck tie.","A young man wearing a suit and belt.","replace","obj","1"
"000000323895.jpg","A man is in action on a green tennis court.","A woman is in action on a green tennis court.","replace","obj","1"
"000000223130.jpg","A giraffe standing under a leaf filled tree.","A zebra standing under a leaf filled tree.","replace","obj","1"
"000000383386.jpg","Three teddy bears that are sitting next to each other.","Three balloons that are sitting next to each other.","replace","obj","1"
"000000210032.jpg","This is two birds pecking at the remnants of a burger at an outdoor restaurant.","This is two birds pecking at the french fries of a burger at an outdoor restaurant.","replace","obj","1"
"000000281414.jpg","A woman sits on a ledge and looks at her phone.","A man sits on a ledge and looks at his phone.","replace","obj","1"
"000000127182.jpg","This is a black and white photo of a white kitchen.","This is a black and white photo of a white bedroom.","replace","obj","1"
"000000491366.jpg","Two men using nintendo wii remotes to play a game ","Two women using nintendo wii remotes to play a game.","replace","obj","1"
"000000411665.jpg","The kitten is pawing its own image while gazing into the hand mirror.","The puppy is pawing its own image while gazing into the hand mirror.","replace","obj","1"
"000000143572.jpg","A man holding a tennis racket in his hand while on the tennis court","A woman holding a tennis racket in her hand while on the tennis court.","replace","obj","1"
"000000125405.jpg","Two dogs running across patchy grass; one chasing the other.","Two horses running across patchy grass; one chasing the other.","replace","obj","1"
"000000314294.jpg","An elephant standing in the middle of a rocky environment.","A lion standing in the middle of a rocky environment.","replace","obj","1"
"000000018150.jpg","A man offering a child a bite of a pizza slice.","A man offering a child a bite of a cheeseburger.","replace","obj","1"
"000000459153.jpg","A man uses his computer on a park bench.","A woman uses her computer on a park bench.","replace","obj","1"
"000000288042.jpg","A man holding an umbrella next to a waterway.","A woman holding an umbrella next to a waterway.","replace","obj","1"
"000000113403.jpg","A group of stuffed animals sitting next to each other in bed.","A group of pillows sitting next to each other in bed.","replace","obj","1"
"000000283520.jpg","Two people standing in front of some trees.","Two animals standing in front of some trees.","replace","obj","1"
"000000376442.jpg","There is a stuffed animal sitting on the toliet.","There is a plant sitting on the toilet.","replace","obj","1"
"000000546011.jpg","A group of zebras stand in front of a group of trees.","A group of gazelles stand in front of a group of trees.","replace","obj","1"
"000000475064.jpg","A person  holding a piece of food in front of a cafe.","An animal holding a piece of food in front of a cafe.","replace","obj","1"
"000000475064.jpg","A person holding a piece of food in front of a sign.","A monkey holding a piece of food in front of a sign.","replace","obj","1"
"000000173004.jpg","A half eaten slice of pizza is on a plate with a knife and fork.","A half eaten sandwich is on a plate with a knife and fork.","replace","obj","1"
"000000008277.jpg","A plate of shredded chicken with a broccoli cheese sauce.","A plate of shredded chicken with a mushroom cream sauce.","replace","obj","1"
"000000202228.jpg","A man wearing a hat while standing in front of a bathroom mirror.","A woman wearing a hat while standing in front of a bathroom mirror.","replace","obj","1"
"000000302165.jpg","A herd of cows laying on dry grass.","A pack of wolves laying on dry grass.","replace","obj","1"
"000000005060.jpg","A man in green shirt with cellphone reflecting in a mirror.","A woman in green shirt with cellphone reflecting in a mirror.","replace","obj","1"
"000000286523.jpg","A man on a cellphone sticking his finger in his ear.","A woman on a cellphone sticking her finger in her ear.","replace","obj","1"
"000000069106.jpg","A herd of zebra standing next to each other against a stone wall.","A herd of gazelle standing next to each other against a stone wall.","replace","obj","1"
"000000432898.jpg","The man is flying his kite in the sky. ","The man is flying his helicopter in the sky.","replace","obj","1"
"000000116208.jpg","A large pizza is shown on a table, with bottles and glasses of wine.","A large pasta dish is shown on a table, with bottles and glasses of wine.","replace","obj","1"
"000000166287.jpg","Cows are grazing in a wet pasture with birds.","Horses are grazing in a wet pasture with birds.","replace","obj","1"
"000000372819.jpg","A group of dogs running across a lush green field.","A group of horses running across a lush green field.","replace","obj","1"
"000000060347.jpg","A man sitting on a bench surrounded by trees. ","A woman sitting on a bench surrounded by trees.","replace","obj","1"
"000000122927.jpg","Two birds walking down the road in the daytime.","Two birds walking down the river in the daytime.","replace","obj","1"
"000000020059.jpg","A pair of zebras grazing on grass in a zoo.","A pair of giraffes grazing on grass in a zoo.","replace","obj","1"
"000000476215.jpg","A man standing behind two brown horses on a dirt field.","A man standing behind two brown cows on a dirt field.","replace","obj","1"
"000000558854.jpg","A table with sandwiches, chili, french fries, and a drink.","A table with sandwiches, chili, salad, and a drink.","replace","obj","1"
