"filename","caption","negative_caption","type","subtype","index","hn_img_0","hn_img_1","hn_img_2","hn_img_3"
"000000340930.jpg","The orange handles of scissors are sticking out of a holder.","The orange handles of a hammer are sticking out of a holder.","replace","obj","4157","4157_000000340930_0.jpg","4157_000000340930_1.jpg","4157_000000340930_2.jpg","4157_000000340930_3.jpg"
"000000555412.jpg","Leafy greens and sun dried tomatoes on something","Leafy greens and olives on something.","replace","obj","4158","4158_000000555412_0.jpg","4158_000000555412_1.jpg","4158_000000555412_2.jpg","4158_000000555412_3.jpg"
"000000157124.jpg","Scene of sinks in the process of being completed","Scene of eternity pools in the process of being completed.","replace","obj","4159","4159_000000157124_0.jpg","4159_000000157124_1.jpg","4159_000000157124_2.jpg","4159_000000157124_3.jpg"
"000000544519.jpg","A child holds a toothbrush halfway out of their mouth while brushing their teeth.","An elderly woman holds a toothbrush halfway out of her mouth while brushing her teeth.","replace","obj","4160","4160_000000544519_0.jpg","4160_000000544519_1.jpg","4160_000000544519_2.jpg","4160_000000544519_3.jpg"
"000000212559.jpg","Sheep stand and lay in hay strewn around a barn.","Cows stand and lay in hay strewn around a barn.","replace","obj","4161","4161_000000212559_0.jpg","4161_000000212559_1.jpg","4161_000000212559_2.jpg","4161_000000212559_3.jpg"
"000000486479.jpg","A large white dog laying underneath a bed.","A large white cat laying underneath a bed.","replace","obj","4162","4162_000000486479_0.jpg","4162_000000486479_1.jpg","4162_000000486479_2.jpg","4162_000000486479_3.jpg"
"000000023034.jpg","two people riding horses on a rock path","Two people riding horses on a riverbank.","replace","obj","4163","4163_000000023034_0.jpg","4163_000000023034_1.jpg","4163_000000023034_2.jpg","4163_000000023034_3.jpg"
"000000284296.jpg","an image of a herd of giraffes in the water","An image of a herd of crocodiles in the water.","replace","obj","4164","4164_000000284296_0.jpg","4164_000000284296_1.jpg","4164_000000284296_2.jpg","4164_000000284296_3.jpg"
"000000247917.jpg","A sport team is posing in a park.","A choir is singing in a park.","replace","obj","4165","4165_000000247917_0.jpg","4165_000000247917_1.jpg","4165_000000247917_2.jpg","4165_000000247917_3.jpg"
"000000439522.jpg","A cross country skier listens to music as she glides across the snow.","An ice skater listens to music as she glides across the ice.","replace","obj","4166","4166_000000439522_0.jpg","4166_000000439522_1.jpg","4166_000000439522_2.jpg","4166_000000439522_3.jpg"
"000000032887.jpg","two men camping in the woods near rocks","Two men camping in the woods near a river.","replace","obj","4167","4167_000000032887_0.jpg","4167_000000032887_1.jpg","4167_000000032887_2.jpg","4167_000000032887_3.jpg"
"000000017379.jpg","a tv in a bathroom mirror next to sinks","A TV in a bathroom mirror next to a toilet.","replace","obj","4168","4168_000000017379_0.jpg","4168_000000017379_1.jpg","4168_000000017379_2.jpg","4168_000000017379_3.jpg"
"000000023899.jpg","Some people chilling on the couch playing with a Nintendo Wii","Some people chilling on the floor playing with a Nintendo Wii.","replace","obj","4169","4169_000000023899_0.jpg","4169_000000023899_1.jpg","4169_000000023899_2.jpg","4169_000000023899_3.jpg"
"000000337498.jpg","A large slice of pizza on a plate","A large hot dog on a plate.","replace","obj","4170","4170_000000337498_0.jpg","4170_000000337498_1.jpg","4170_000000337498_2.jpg","4170_000000337498_3.jpg"
"000000122046.jpg","a young Asian woman model sitting on a folding chair in a sleeveless dress, high heels and holding an umbrella","A young Asian woman model sitting on a folding chair in a sleeveless dress, sneakers and holding an umbrella.","replace","obj","4171","4171_000000122046_0.jpg","4171_000000122046_1.jpg","4171_000000122046_2.jpg","4171_000000122046_3.jpg"
"000000403817.jpg","A picture of a cat staring at the ceiling.","A picture of a monkey staring at the ceiling.","replace","obj","4172","4172_000000403817_0.jpg","4172_000000403817_1.jpg","4172_000000403817_2.jpg","4172_000000403817_3.jpg"
"000000219578.jpg","A dog and cat lying  together on an orange couch.","A rabbit and cat lying together on an orange couch.","replace","obj","4173","4173_000000219578_0.jpg","4173_000000219578_1.jpg","4173_000000219578_2.jpg","4173_000000219578_3.jpg"
"000000356427.jpg","A man standing at a train station near a pile of luggage","A woman standing at a train station near a pile of luggage.","replace","obj","4174","4174_000000356427_0.jpg","4174_000000356427_1.jpg","4174_000000356427_2.jpg","4174_000000356427_3.jpg"
"000000091779.jpg","Three sausages covered in various condiments side by side","Three sausages covered in various vegetables side by side.","replace","obj","4175","4175_000000091779_0.jpg","4175_000000091779_1.jpg","4175_000000091779_2.jpg","4175_000000091779_3.jpg"
"000000226111.jpg","A street sign prohibiting bicycles, skates, and skateboards.","A billboard prohibiting bicycles, skates, and skateboards.","replace","obj","4176","4176_000000226111_0.jpg","4176_000000226111_1.jpg","4176_000000226111_2.jpg","4176_000000226111_3.jpg"
"000000314709.jpg","a person riding skis on a snowy slope","A person riding a snowmobile on a snowy slope.","replace","obj","4177","4177_000000314709_0.jpg","4177_000000314709_1.jpg","4177_000000314709_2.jpg","4177_000000314709_3.jpg"
"000000382088.jpg","A white horse standing on top of a dirt field.","A white cow standing on top of a dirt field.","replace","obj","4178","4178_000000382088_0.jpg","4178_000000382088_1.jpg","4178_000000382088_2.jpg","4178_000000382088_3.jpg"
"000000198960.jpg","Three big horn sheep are in an enclosed pasture.","Three big llamas are in an enclosed pasture.","replace","obj","4179","4179_000000198960_0.jpg","4179_000000198960_1.jpg","4179_000000198960_2.jpg","4179_000000198960_3.jpg"
"000000450758.jpg","A herd of giraffes are playing in a field.","A flock of seagulls are playing on a beach.","replace","obj","4180","4180_000000450758_0.jpg","4180_000000450758_1.jpg","4180_000000450758_2.jpg","4180_000000450758_3.jpg"
"000000516708.jpg","A street sign that reads Sparta sitting next to a tall building.","A street sign that reads Roma sitting next to a tall building.","replace","obj","4181","4181_000000516708_0.jpg","4181_000000516708_1.jpg","4181_000000516708_2.jpg","4181_000000516708_3.jpg"
"000000337055.jpg","There is a woman sitting on the railroad tracks.","There is a woman sitting on the beach.","replace","obj","4182","4182_000000337055_0.jpg","4182_000000337055_1.jpg","4182_000000337055_2.jpg","4182_000000337055_3.jpg"
"000000530099.jpg","A calico cat is sitting on the roof of a car at night.","A calico cat is sitting on the sidewalk next to a car at night.","replace","obj","4183","4183_000000530099_0.jpg","4183_000000530099_1.jpg","4183_000000530099_2.jpg","4183_000000530099_3.jpg"
"000000109916.jpg","an image of two cakes on the stove","An image of two cakes on the counter.","replace","obj","4184","4184_000000109916_0.jpg","4184_000000109916_1.jpg","4184_000000109916_2.jpg","4184_000000109916_3.jpg"
"000000068409.jpg","A  group of boys in suits holding a chalkboard.","A group of boys in jackets holding a chalkboard.","replace","obj","4185","4185_000000068409_0.jpg","4185_000000068409_1.jpg","4185_000000068409_2.jpg","4185_000000068409_3.jpg"
"000000146457.jpg","Two little girls standing next to each other making pizza.","Two little girls standing next to each other making cupcakes.","replace","obj","4186","4186_000000146457_0.jpg","4186_000000146457_1.jpg","4186_000000146457_2.jpg","4186_000000146457_3.jpg"
"000000284991.jpg","A man drinking something from a red bottle","A woman drinking something from a red bottle.","replace","obj","4187","4187_000000284991_0.jpg","4187_000000284991_1.jpg","4187_000000284991_2.jpg","4187_000000284991_3.jpg"
"000000036494.jpg","the people are all in a restaurant some are sitting","The people are all in a movie theater, some are sitting.","replace","obj","4188","4188_000000036494_0.jpg","4188_000000036494_1.jpg","4188_000000036494_2.jpg","4188_000000036494_3.jpg"
"000000088269.jpg","a plate with a bowl of  tomato soup and two halves of a grilled cheese sandwich.","A plate with a bowl of chicken nuggets and two halves of a grilled cheese sandwich.","replace","obj","4189","4189_000000088269_0.jpg","4189_000000088269_1.jpg","4189_000000088269_2.jpg","4189_000000088269_3.jpg"
"000000023899.jpg","A group of gentleman playing video games in a dimly lit room.","A group of ladies playing video games in a dimly lit room.","replace","obj","4190","4190_000000023899_0.jpg","4190_000000023899_1.jpg","4190_000000023899_2.jpg","4190_000000023899_3.jpg"
"000000295713.jpg","A woman sitting looking at her phone with an iron cast woman next to her.","A woman sitting looking at her phone with a painting next to her.","replace","obj","4191","4191_000000295713_0.jpg","4191_000000295713_1.jpg","4191_000000295713_2.jpg","4191_000000295713_3.jpg"
"000000083172.jpg","A tennis match with one of the players serving the ball.","A swimming competition with one of the swimmers diving into the pool.","replace","obj","4192","4192_000000083172_0.jpg","4192_000000083172_1.jpg","4192_000000083172_2.jpg","4192_000000083172_3.jpg"
"000000340175.jpg","a living room with wooden floors and furniture","A bedroom with wooden floors and furniture.","replace","obj","4193","4193_000000340175_0.jpg","4193_000000340175_1.jpg","4193_000000340175_2.jpg","4193_000000340175_3.jpg"
"000000530052.jpg","some colorful carrots sitting on a table next to some other veggies","Some colorful peaches sitting on a table next to some other veggies.","replace","obj","4194","4194_000000530052_0.jpg","4194_000000530052_1.jpg","4194_000000530052_2.jpg","4194_000000530052_3.jpg"
"000000261116.jpg","a table with a large cake and small plates of cake","A table with a large ice cream and small plates of ice cream.","replace","obj","4195","4195_000000261116_0.jpg","4195_000000261116_1.jpg","4195_000000261116_2.jpg","4195_000000261116_3.jpg"
"000000461275.jpg","A street sign for the street named Crapo.","A street sign for the street named Brookside.","replace","obj","4196","4196_000000461275_0.jpg","4196_000000461275_1.jpg","4196_000000461275_2.jpg","4196_000000461275_3.jpg"
"000000194471.jpg","A skate board rider skating on the edge of a ramp.","A bicycle rider cycling on the edge of a ramp.","replace","obj","4197","4197_000000194471_0.jpg","4197_000000194471_1.jpg","4197_000000194471_2.jpg","4197_000000194471_3.jpg"
"000000329456.jpg","Several people crossing a road with one person having food in their hand.","Several horses crossing a road with one person having food in their hand.","replace","obj","4198","4198_000000329456_0.jpg","4198_000000329456_1.jpg","4198_000000329456_2.jpg","4198_000000329456_3.jpg"
"000000579893.jpg","a close up of a street sign with a sky background","A close up of a traffic light with a sky background.","replace","obj","4199","4199_000000579893_0.jpg","4199_000000579893_1.jpg","4199_000000579893_2.jpg","4199_000000579893_3.jpg"
"000000356347.jpg","A blue pot of tomato sauce with a wooden ladle.","A blue pot of spinach dip with a wooden ladle.","replace","obj","4200","4200_000000356347_0.jpg","4200_000000356347_1.jpg","4200_000000356347_2.jpg","4200_000000356347_3.jpg"
"000000487583.jpg","A corner of a rest room with a cookie and coffee.","A corner of a living room with a cookie and coffee.","replace","obj","4201","4201_000000487583_0.jpg","4201_000000487583_1.jpg","4201_000000487583_2.jpg","4201_000000487583_3.jpg"
"000000096493.jpg","A boy sitting on top of a couch under a pink blanket.","A girl sitting on top of a couch under a pink blanket.","replace","obj","4202","4202_000000096493_0.jpg","4202_000000096493_1.jpg","4202_000000096493_2.jpg","4202_000000096493_3.jpg"
"000000450758.jpg","A herd of giraffe running across a field.","A group of zebras running across a field.","replace","obj","4203","4203_000000450758_0.jpg","4203_000000450758_1.jpg","4203_000000450758_2.jpg","4203_000000450758_3.jpg"
"000000319721.jpg","A woman hold a brown horse while a woman watches.","A woman holds a black dog while another woman watches.","replace","obj","4204","4204_000000319721_0.jpg","4204_000000319721_1.jpg","4204_000000319721_2.jpg","4204_000000319721_3.jpg"
"000000064359.jpg","Some zoo animals are walking and having fun in the zoo.","Some aquarium fish are swimming and having fun in the aquarium.","replace","obj","4205","4205_000000064359_0.jpg","4205_000000064359_1.jpg","4205_000000064359_2.jpg","4205_000000064359_3.jpg"
"000000336309.jpg","A airplane is flying through a cloudy blue sky.","A balloon is floating through a cloudy blue sky.","replace","obj","4206","4206_000000336309_0.jpg","4206_000000336309_1.jpg","4206_000000336309_2.jpg","4206_000000336309_3.jpg"
"000000236914.jpg","Two stuffed animals sit at a table with honey.","Two children sit at a table with honey.","replace","obj","4207","4207_000000236914_0.jpg","4207_000000236914_1.jpg","4207_000000236914_2.jpg","4207_000000236914_3.jpg"
"000000221017.jpg","A brown chicken standing on top of a lush green field.","A brown rabbit standing on top of a lush green field.","replace","obj","4208","4208_000000221017_0.jpg","4208_000000221017_1.jpg","4208_000000221017_2.jpg","4208_000000221017_3.jpg"
"000000329456.jpg","A group of people walking across asphalt, dressed informally","A group of people walking across grass, dressed informally.","replace","obj","4209","4209_000000329456_0.jpg","4209_000000329456_1.jpg","4209_000000329456_2.jpg","4209_000000329456_3.jpg"
"000000405249.jpg","A group of kids at a table with a cake.","A group of grandparents at a table with a cake.","replace","obj","4210","4210_000000405249_0.jpg","4210_000000405249_1.jpg","4210_000000405249_2.jpg","4210_000000405249_3.jpg"
